step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
393,CASH_IN,128466.4,C1765423187,106744.0,235210.4,C911081396,67372.79,0.0,0,0
394,CASH_OUT,118794.25,C1935661379,240.0,0.0,C1235652644,44354.8,163149.05,0,0
305,PAYMENT,5942.51,C817634449,0.0,0.0,M1196131336,0.0,0.0,0,0
206,PAYMENT,153.15,C1198482437,10442.0,10288.85,M1401055501,0.0,0.0,0,0
281,PAYMENT,3873.38,C1591590040,0.0,0.0,M576764646,0.0,0.0,0,0
210,PAYMENT,6111.99,C1320331416,35997.0,29885.01,M1965122474,0.0,0.0,0,0
253,CASH_OUT,252971.07,C691061961,505528.0,252556.93,C2130327269,136280.95,389252.02,0,0
346,CASH_IN,434139.06,C2084926905,8066707.68,8500846.74,C113412697,1456920.6,1025351.03,0,0
256,TRANSFER,227800.29,C417439597,193069.35,0.0,C594236442,1229468.53,1457268.81,0,0
37,PAYMENT,4474.61,C128279867,0.0,0.0,M391337090,0.0,0.0,0,0
309,CASH_OUT,21924.82,C1971566715,49777.0,27852.18,C2097667947,34484.44,56409.26,0,0
419,CASH_IN,175190.31,C309543248,4848865.89,5024056.2,C49126552,259419.39,84229.08,0,0
355,CASH_IN,74316.65,C1749260610,8547125.16,8621441.81,C2057291192,1037151.6,962834.96,0,0
37,CASH_IN,343756.72,C1727131537,2479325.93,2823082.65,C1708253434,2144591.33,1800834.61,0,0
139,CASH_OUT,63187.53,C413106807,0.0,0.0,C609116570,8752520.57,8815708.1,0,0
235,CASH_OUT,123773.94,C1789983586,146021.0,22247.06,C517710284,22062.0,145835.94,0,0
372,PAYMENT,24092.55,C675736447,140.0,0.0,M559850135,0.0,0.0,0,0
254,PAYMENT,11527.06,C3639054,50091.0,38563.94,M726123259,0.0,0.0,0,0
375,PAYMENT,1970.31,C1852226115,0.0,0.0,M1233383137,0.0,0.0,0,0
372,CASH_OUT,248392.07,C881437245,347415.74,99023.67,C2009093032,2620402.88,2868794.95,0,0
328,CASH_OUT,171112.5,C1454197893,7917.0,0.0,C13621255,0.0,171112.5,0,0
321,PAYMENT,23743.77,C1366364268,0.0,0.0,M596761195,0.0,0.0,0,0
16,CASH_OUT,56337.51,C1982123643,0.0,0.0,C28857084,175626.76,0.0,0,0
406,TRANSFER,1408111.09,C2111485095,320059.56,0.0,C1282747228,1812773.53,3220884.61,0,0
355,CASH_IN,219116.69,C499011457,2221548.7,2440665.39,C573816041,979157.77,760041.07,0,0
154,CASH_OUT,144919.25,C1226320311,157506.0,12586.75,C17646854,0.0,144919.25,0,0
11,PAYMENT,15167.64,C412331150,293219.79,278052.15,M638358359,0.0,0.0,0,0
34,PAYMENT,9400.37,C1040404955,66024.62,56624.26,M331617139,0.0,0.0,0,0
380,PAYMENT,9794.25,C1216257466,0.0,0.0,M455208919,0.0,0.0,0,0
347,CASH_IN,329118.66,C407324213,400.0,329518.66,C111063357,6806533.24,6477414.58,0,0
260,CASH_IN,183226.07,C1243464233,1357759.77,1540985.84,C312455677,2989823.85,2806597.79,0,0
372,PAYMENT,4762.58,C1192343110,31442.0,26679.42,M1004414023,0.0,0.0,0,0
349,CASH_IN,231113.93,C2068898645,0.0,231113.93,C1839285881,16707994.1,16476880.17,0,0
33,CASH_OUT,197693.57,C1796471416,0.0,0.0,C1838171162,807868.15,1005561.72,0,0
332,PAYMENT,23556.52,C128152821,0.0,0.0,M1106506222,0.0,0.0,0,0
188,PAYMENT,5490.18,C725084009,0.0,0.0,M841748286,0.0,0.0,0,0
158,TRANSFER,1194703.41,C1765549952,14783.0,0.0,C72737090,1063265.54,2257968.94,0,0
207,CASH_IN,238054.18,C91885581,11643181.79,11881235.98,C90356106,289105.82,51051.64,0,0
255,CASH_OUT,55688.4,C1338499365,0.0,0.0,C380344164,413788.06,469476.46,0,0
187,PAYMENT,2840.16,C1715537947,0.0,0.0,M1015588943,0.0,0.0,0,0
17,CASH_IN,98798.46,C1850727729,1051.0,99849.46,C1494623672,232755.3,133956.84,0,0
157,TRANSFER,870140.93,C845596547,114558.0,0.0,C149805450,858845.89,1728986.82,0,0
284,TRANSFER,656350.45,C1103575182,41496.0,0.0,C1923373796,616587.95,1272938.4,0,0
373,CASH_OUT,13209.0,C168722831,0.0,0.0,C249772813,518814.86,532023.87,0,0
372,PAYMENT,2976.63,C513269485,0.0,0.0,M1541717759,0.0,0.0,0,0
263,CASH_OUT,159194.63,C169094818,37333.73,0.0,C1455440730,219705.06,378899.69,0,0
375,CASH_OUT,167755.32,C2113531407,0.0,0.0,C61904253,241945.4,409700.72,0,0
160,CASH_IN,59471.83,C2037316828,3761119.82,3820591.65,C254092120,111080.99,51609.16,0,0
251,CASH_OUT,64232.46,C1311514258,0.0,0.0,C2091139419,4594475.87,4658708.33,0,0
329,CASH_IN,759433.23,C1032770651,69983.0,829416.23,C280175079,891068.77,131635.54,0,0
594,CASH_IN,234518.73,C1881006860,16963.0,251481.73,C1004933255,39222.69,0.0,0,0
155,PAYMENT,1131.77,C1515239571,353164.0,352032.23,M532542004,0.0,0.0,0,0
378,CASH_OUT,145513.54,C857106605,0.0,0.0,C579178310,1941016.16,2086529.69,0,0
43,CASH_IN,2107.31,C214780584,23603.0,25710.31,C693328307,850940.34,848833.02,0,0
301,TRANSFER,205575.91,C518362738,0.0,0.0,C1175666860,277251.98,482827.9,0,0
231,CASH_IN,272890.97,C1872900244,178689.26,451580.23,C853567591,339564.81,66673.84,0,0
297,PAYMENT,16268.37,C169152766,0.0,0.0,M226510718,0.0,0.0,0,0
225,CASH_IN,262022.01,C1951008685,29356.0,291378.01,C813725366,5257574.1,4995552.1,0,0
188,PAYMENT,3673.0,C719777051,0.0,0.0,M1669423096,0.0,0.0,0,0
383,CASH_IN,212579.51,C1703252702,8248226.05,8460805.56,C1586647562,282722.49,70142.98,0,0
41,CASH_IN,176100.91,C870917487,41071.0,217171.91,C1109567746,419373.83,243272.92,0,0
46,PAYMENT,11929.69,C511265237,0.0,0.0,M442466223,0.0,0.0,0,0
307,CASH_OUT,76835.08,C2082902757,245280.0,168444.92,C1120803987,839621.54,916456.62,0,0
259,PAYMENT,10124.43,C1192423474,165865.0,155740.57,M1257164394,0.0,0.0,0,0
187,CASH_IN,319516.47,C1479210613,715.0,320231.47,C1699341852,0.0,0.0,0,0
18,PAYMENT,22056.44,C404081785,0.0,0.0,M2078854525,0.0,0.0,0,0
310,CASH_IN,160460.01,C725824504,1135730.23,1296190.24,C87287537,197627.39,37167.37,0,0
354,CASH_IN,106249.18,C646599003,155182.37,261431.55,C1605150360,3222164.22,3115915.04,0,0
644,PAYMENT,7710.4,C364950805,23111.11,15400.71,M845545022,0.0,0.0,0,0
180,CASH_OUT,291695.38,C485239010,84.0,0.0,C117990863,1023481.43,1315176.82,0,0
16,CASH_OUT,130433.33,C1860751418,0.0,0.0,C14990083,740877.11,871310.43,0,0
23,TRANSFER,1415270.5,C348337844,0.0,0.0,C1017558762,24788179.42,26203449.92,0,0
522,PAYMENT,7303.05,C691749576,0.0,0.0,M89776037,0.0,0.0,0,0
153,CASH_OUT,285445.76,C158300535,0.0,0.0,C662258214,1654886.19,1940331.95,0,0
346,CASH_OUT,279126.42,C1127293063,8166.0,0.0,C521659794,0.0,279126.42,0,0
273,CASH_OUT,353611.14,C629754552,35557.0,0.0,C829005965,80954.36,434565.5,0,0
38,PAYMENT,522.23,C1153586758,0.0,0.0,M1258449067,0.0,0.0,0,0
333,PAYMENT,11049.33,C661930249,10238.0,0.0,M1248428972,0.0,0.0,0,0
514,TRANSFER,158382.84,C692440316,0.0,0.0,C1369050589,2146262.12,2304644.96,0,0
45,PAYMENT,12401.44,C1844458505,11551.0,0.0,M1991957821,0.0,0.0,0,0
399,CASH_IN,120885.01,C1194146277,4108190.24,4229075.25,C1167240776,453327.7,332442.68,0,0
120,PAYMENT,35639.94,C119589489,0.0,0.0,M1595309266,0.0,0.0,0,0
377,CASH_OUT,537254.65,C1602452914,144942.0,0.0,C1775279595,9982522.67,10519777.32,0,0
396,CASH_OUT,358593.52,C963980488,663.0,0.0,C503895926,0.0,358593.52,0,0
137,CASH_OUT,243179.82,C879937148,641.0,0.0,C1548218207,6470426.3,6713606.13,0,0
227,PAYMENT,10760.05,C1657794957,230721.98,219961.93,M1046924569,0.0,0.0,0,0
376,CASH_OUT,231601.79,C2012071287,0.0,0.0,C1695534107,39938019.29,40169621.08,0,0
404,CASH_IN,83136.57,C1091624389,9909949.15,9993085.73,C414059231,2023332.86,1752355.89,0,0
253,CASH_IN,128027.14,C2022513389,24256305.08,24384332.22,C279730708,5931461.99,5803434.86,0,0
400,PAYMENT,47730.38,C593944432,10827.0,0.0,M1598728096,0.0,0.0,0,0
353,CASH_OUT,441707.76,C1868130822,16531.0,0.0,C443313435,0.0,441707.76,0,0
252,CASH_OUT,112338.37,C390098641,0.0,0.0,C757534983,469367.76,581706.12,0,0
132,PAYMENT,14511.02,C236635667,0.0,0.0,M698251819,0.0,0.0,0,0
401,CASH_IN,121470.73,C1130785152,15590.0,137060.73,C931143314,102998.25,0.0,0,0
19,PAYMENT,3457.12,C1799949300,0.0,0.0,M1738625019,0.0,0.0,0,0
136,CASH_IN,177092.58,C755851009,2665471.58,2842564.16,C1861690733,969359.54,792266.96,0,0
135,CASH_OUT,413496.92,C1357782276,9171.0,0.0,C845107267,1218071.79,1631568.71,0,0
22,CASH_OUT,353780.94,C159961098,0.0,0.0,C1356197833,1772352.59,2126133.53,0,0
298,PAYMENT,38049.58,C797465189,98362.0,60312.42,M1658560439,0.0,0.0,0,0
11,CASH_OUT,658201.33,C577314583,20242.0,0.0,C1144070975,2681583.78,3339785.12,0,0
382,CASH_IN,194527.2,C1980455149,1173079.96,1367607.17,C274774724,532836.26,338309.06,0,0
181,CASH_OUT,42524.17,C1134916447,41387.0,0.0,C1510998476,156213.1,198737.27,0,0
323,CASH_IN,417556.53,C1602232737,584518.0,1002074.53,C1337977638,0.0,0.0,0,0
352,CASH_OUT,216217.15,C697835193,41687.0,0.0,C565060932,1333734.08,1549951.23,0,0
20,CASH_OUT,116749.65,C1490610869,0.0,0.0,C972321060,1047699.3,1164448.96,0,0
177,CASH_IN,357756.39,C1416367849,1741446.08,2099202.47,C1983763511,393786.11,36029.72,0,0
211,TRANSFER,328580.79,C275395501,0.0,0.0,C1247508384,468824.3,797405.09,0,0
20,TRANSFER,102059.01,C513559780,7231.0,0.0,C131413213,0.0,85146.68,0,0
371,CASH_IN,221739.99,C100292456,86576.0,308315.99,C1624368391,13978644.23,13756904.24,0,0
259,TRANSFER,266108.78,C925197564,0.0,0.0,C2083867018,5627232.69,5893341.48,0,0
687,CASH_OUT,438266.88,C486973089,289.0,0.0,C1896231556,1405037.83,1843304.71,0,0
14,CASH_IN,15940.16,C2110062987,1206916.16,1222856.33,C1181452425,275949.08,166153.27,0,0
232,CASH_OUT,249194.26,C236380507,21515.0,0.0,C74425984,0.0,249194.26,0,0
133,CASH_OUT,500453.76,C1625590575,283.0,0.0,C389880456,0.0,500453.76,0,0
236,PAYMENT,599.73,C801326104,0.0,0.0,M1351759285,0.0,0.0,0,0
402,PAYMENT,9505.41,C991068214,205179.0,195673.59,M1212395915,0.0,0.0,0,0
563,CASH_IN,294343.17,C469677044,135060.0,429403.17,C1002407179,3967296.49,3672953.32,0,0
169,PAYMENT,13290.11,C1560219704,30394.0,17103.89,M822462658,0.0,0.0,0,0
180,CASH_IN,210836.98,C1867541594,5688872.09,5899709.07,C87528200,989028.45,778191.47,0,0
278,PAYMENT,7933.91,C1961847211,204129.0,196195.09,M1715656986,0.0,0.0,0,0
308,PAYMENT,14999.4,C1309811392,108474.23,93474.83,M711726014,0.0,0.0,0,0
574,PAYMENT,7573.53,C1272821484,66179.8,58606.26,M227043933,0.0,0.0,0,0
12,TRANSFER,134268.7,C90248746,21503.0,0.0,C892641169,182555.31,797041.94,0,0
326,PAYMENT,19388.62,C945065370,0.0,0.0,M915849289,0.0,0.0,0,0
225,PAYMENT,62349.57,C557939827,19905.0,0.0,M1158211396,0.0,0.0,0,0
19,CASH_IN,176862.13,C579709066,10397118.92,10573981.06,C808749428,1134611.2,957749.06,0,0
286,CASH_IN,103047.12,C644446413,3611669.04,3714716.16,C1084372390,350988.21,247941.09,0,0
356,CASH_OUT,333547.86,C1833868477,0.0,0.0,C672488580,4229614.21,4563162.07,0,0
370,CASH_IN,125038.59,C1557280575,52983.0,178021.59,C648110177,213676.43,88637.84,0,0
35,CASH_OUT,142507.7,C1472768612,0.0,0.0,C1973610362,659001.86,801509.55,0,0
305,CASH_OUT,78906.7,C911876108,816.0,0.0,C160794320,4916084.99,4994991.69,0,0
154,TRANSFER,63848.9,C1218599956,0.0,0.0,C402465615,3570053.72,3633902.62,0,0
332,TRANSFER,649788.1,C1149494524,0.0,0.0,C1685118588,1127458.89,1777246.99,0,0
202,TRANSFER,1016990.19,C1731696692,198.0,0.0,C1765579645,978377.65,1995367.84,0,0
38,CASH_IN,213770.76,C2129720618,921300.71,1135071.47,C874695772,975617.25,761846.49,0,0
487,PAYMENT,4525.58,C348494009,200.0,0.0,M1251477926,0.0,0.0,0,0
45,PAYMENT,341.01,C212227702,0.0,0.0,M66446199,0.0,0.0,0,0
163,PAYMENT,7534.65,C1142248932,0.0,0.0,M745346973,0.0,0.0,0,0
38,CASH_IN,347040.87,C246036460,6001.0,353041.87,C741557177,525672.82,178631.95,0,0
375,CASH_OUT,345662.67,C1353895000,19297.0,0.0,C744040483,15848.96,361511.62,0,0
406,PAYMENT,23967.97,C1267996479,21234.0,0.0,M956571491,0.0,0.0,0,0
396,TRANSFER,1207650.8,C207390094,0.0,0.0,C1352532599,1366662.53,2574313.32,0,0
280,CASH_OUT,36845.47,C388123560,15602.0,0.0,C339943778,856563.6,893409.08,0,0
359,PAYMENT,11354.22,C862127144,9971.0,0.0,M764699233,0.0,0.0,0,0
544,CASH_OUT,76223.04,C6633817,0.0,0.0,C263441006,2964680.95,3040903.99,0,0
235,CASH_IN,18672.12,C1813978924,3815492.42,3834164.54,C959729972,359442.18,340770.07,0,0
163,CASH_IN,240055.74,C1031376208,50715.0,290770.74,C582467467,246253.73,6197.99,0,0
253,CASH_OUT,12038.89,C1530168863,10867.0,0.0,C1239707538,5905793.18,5917832.07,0,0
8,DEBIT,5840.92,C1736655004,0.0,0.0,C278407008,140112.18,136405.86,0,0
45,CASH_OUT,63281.05,C532789531,0.0,0.0,C291298992,1140783.92,1204064.98,0,0
273,CASH_IN,24209.58,C587982342,122610.0,146819.58,C1236311131,8600296.31,8576086.73,0,0
692,CASH_IN,93248.86,C803477941,9857730.69,9950979.55,C61048162,627112.69,533863.83,0,0
283,PAYMENT,87551.85,C961605528,103188.03,15636.18,M1047142217,0.0,0.0,0,0
178,CASH_OUT,104278.38,C1072969829,0.0,0.0,C1123334047,134092.05,238370.43,0,0
492,CASH_OUT,174237.8,C1625919059,14471.42,0.0,C1771025770,1283277.4,1457515.2,0,0
132,TRANSFER,2738900.7,C1302217634,7113.77,0.0,C1459906833,4254738.23,6993638.93,0,0
596,PAYMENT,4839.44,C1067060470,38548.0,33708.56,M1287759231,0.0,0.0,0,0
402,CASH_OUT,137522.06,C1888487380,0.0,0.0,C1622331805,405565.63,543087.68,0,0
162,CASH_OUT,202840.9,C1191855309,692.0,0.0,C235025988,731264.35,934105.25,0,0
209,CASH_OUT,230787.22,C819549903,21442.0,0.0,C394701555,0.0,230787.22,0,0
138,CASH_IN,88623.64,C636862946,45743.0,134366.64,C1733016385,493815.14,532085.3,0,0
401,CASH_OUT,365488.33,C1977846383,147927.0,0.0,C778956239,0.0,365488.33,0,0
329,CASH_OUT,74403.74,C84083847,0.0,0.0,C1942706036,1895888.17,1970291.91,0,0
402,CASH_IN,416080.7,C1151115108,11469837.18,11885917.88,C1618458941,7662329.47,7246248.77,0,0
619,CASH_OUT,18043.61,C1508326,236.0,0.0,C1068896903,575552.27,593595.88,0,0
138,CASH_IN,320453.38,C1747620657,14918428.21,15238881.59,C285436845,648736.11,328282.74,0,0
14,CASH_OUT,185336.32,C925483218,4541.0,0.0,C1899091560,705451.87,1232563.3,0,0
256,PAYMENT,9706.12,C1607112055,0.0,0.0,M1836142124,0.0,0.0,0,0
275,CASH_IN,22855.57,C1123947985,1463752.71,1486608.28,C1138789406,4250387.07,4227531.5,0,0
284,PAYMENT,10465.88,C249109995,67993.82,57527.94,M746453301,0.0,0.0,0,0
325,CASH_OUT,172177.19,C1767785120,0.0,0.0,C480440244,1705828.54,1878005.73,0,0
19,CASH_OUT,98915.7,C1191496666,0.0,0.0,C312411736,156737.19,304202.67,0,0
135,PAYMENT,7333.48,C588036095,85830.0,78496.52,M1766914820,0.0,0.0,0,0
232,PAYMENT,3005.45,C1847142177,0.0,0.0,M757074451,0.0,0.0,0,0
306,CASH_OUT,350469.44,C1668328808,101238.0,0.0,C404712878,2524464.91,2874934.35,0,0
8,CASH_OUT,354469.53,C29472247,0.0,0.0,C7881234,1100454.23,1417893.74,0,0
46,DEBIT,2305.38,C772528544,596.0,0.0,C2078617697,109482.45,111787.83,0,0
45,PAYMENT,3521.49,C1277037568,0.0,0.0,M1529919939,0.0,0.0,0,0
186,TRANSFER,1400646.82,C282034715,18295.0,0.0,C1641546565,0.0,1400646.82,0,0
9,PAYMENT,16795.84,C171633338,41204.0,24408.16,M1069556128,0.0,0.0,0,0
353,CASH_OUT,103130.37,C1020550744,26040.0,0.0,C1824227074,0.0,103130.37,0,0
236,PAYMENT,9826.51,C61011469,17799.24,7972.73,M1627943244,0.0,0.0,0,0
381,PAYMENT,11663.55,C1654657942,39.0,0.0,M1915644273,0.0,0.0,0,0
131,TRANSFER,713226.57,C631888261,85816.0,0.0,C555681052,850489.98,1563716.55,0,0
131,CASH_OUT,241328.77,C540747526,135.0,0.0,C702712594,941294.6,1182623.37,0,0
44,PAYMENT,15416.67,C1979515628,64661.43,49244.76,M1808528392,0.0,0.0,0,0
396,CASH_OUT,335227.12,C313165573,167363.0,0.0,C753973506,543126.14,878353.26,0,0
373,CASH_OUT,285222.73,C1001334168,0.0,0.0,C902867512,1268697.65,1553920.38,0,0
599,CASH_OUT,77088.53,C2071659169,0.0,0.0,C1031506084,1181831.12,1258919.65,0,0
256,PAYMENT,10101.36,C1047758102,16713.0,6611.64,M395846074,0.0,0.0,0,0
345,TRANSFER,573720.99,C1681822609,0.0,0.0,C461330604,3405098.32,3978819.31,0,0
691,CASH_OUT,191372.69,C543651725,0.0,0.0,C1250876164,2805038.4,2996411.09,0,0
187,CASH_OUT,29454.27,C1097304484,0.0,0.0,C694706260,1052677.23,1082131.5,0,0
132,TRANSFER,725771.43,C2142741653,0.0,0.0,C189592832,992768.12,1718539.55,0,0
182,CASH_IN,24504.8,C2098302134,7380.0,31884.8,C64639073,0.0,0.0,0,0
332,CASH_OUT,44245.55,C1530580034,131.0,0.0,C1345287497,3889907.15,3934152.7,0,0
590,PAYMENT,27067.7,C1563493562,30722.0,3654.3,M432272674,0.0,0.0,0,0
202,PAYMENT,245.14,C1084768470,20689.0,20443.86,M440015456,0.0,0.0,0,0
396,CASH_IN,256106.12,C592609240,5042580.08,5298686.19,C1420043425,585605.49,329499.38,0,0
136,CASH_OUT,102505.81,C1582394472,171929.2,69423.39,C114854573,280129.01,382634.82,0,0
396,CASH_IN,84069.05,C734673613,1431097.52,1515166.58,C1785883524,5676018.44,5591949.39,0,0
189,CASH_IN,248439.48,C927732848,49501.0,297940.48,C231347618,1167424.18,918984.7,0,0
11,CASH_OUT,25828.3,C1940489958,0.0,0.0,C650657798,2499999.74,2565579.04,0,0
329,CASH_OUT,86443.58,C1538255177,17696.26,0.0,C389765547,511744.96,598188.53,0,0
408,PAYMENT,5974.98,C1826098553,0.0,0.0,M1902032465,0.0,0.0,0,0
352,PAYMENT,19455.23,C819018471,19301.0,0.0,M558896767,0.0,0.0,0,0
187,PAYMENT,4264.29,C1746006200,1583.0,0.0,M564995785,0.0,0.0,0,0
252,DEBIT,2531.45,C1859565028,117123.0,114591.55,C1783649439,43354.94,45886.39,0,0
358,PAYMENT,11269.76,C1222643662,61205.39,49935.64,M1499688483,0.0,0.0,0,0
352,CASH_OUT,426709.59,C729503472,6424.0,0.0,C669383167,0.0,426709.59,0,0
329,CASH_IN,70306.98,C130271709,6809149.83,6879456.81,C782986260,895531.21,825224.23,0,0
298,PAYMENT,14675.73,C2060522528,105732.77,91057.05,M1766186739,0.0,0.0,0,0
322,CASH_OUT,119763.94,C339328418,159.0,0.0,C2087993823,68555.26,188319.2,0,0
185,PAYMENT,14849.15,C588078079,0.0,0.0,M2023763575,0.0,0.0,0,0
206,PAYMENT,16431.04,C1286454747,0.0,0.0,M807916078,0.0,0.0,0,0
300,PAYMENT,18888.64,C1176284277,0.0,0.0,M1790437124,0.0,0.0,0,0
15,PAYMENT,6880.8,C305687615,0.0,0.0,M960685069,0.0,0.0,0,0
552,PAYMENT,18777.92,C614811569,13867.0,0.0,M571127467,0.0,0.0,0,0
12,CASH_OUT,538993.98,C347426631,31008.0,0.0,C152517278,7177199.91,8388308.97,0,0
231,PAYMENT,1442.68,C523630322,33611.0,32168.32,M1538985468,0.0,0.0,0,0
307,PAYMENT,19362.51,C172308083,20215.0,852.49,M467399310,0.0,0.0,0,0
327,PAYMENT,4523.72,C73972662,1097.0,0.0,M1265609726,0.0,0.0,0,0
137,CASH_IN,125837.93,C5967914,6611412.54,6737250.46,C1718253157,977667.81,770490.07,0,0
325,CASH_IN,71596.67,C370458565,3974100.47,4045697.14,C1118894237,6162509.4,6090912.72,0,0
329,PAYMENT,15814.48,C1753332818,0.0,0.0,M201511716,0.0,0.0,0,0
275,PAYMENT,9194.82,C1141121245,50191.0,40996.18,M2112228009,0.0,0.0,0,0
333,CASH_OUT,177136.54,C2091950291,0.0,0.0,C509441358,608552.52,785689.06,0,0
282,PAYMENT,64096.17,C1685369279,0.0,0.0,M827061999,0.0,0.0,0,0
275,PAYMENT,27292.4,C1588070973,45157.87,17865.47,M655212180,0.0,0.0,0,0
162,PAYMENT,4215.08,C1997905738,0.0,0.0,M2083819186,0.0,0.0,0,0
164,CASH_OUT,160351.41,C695660564,48023.0,0.0,C2141739196,49893.12,210244.53,0,0
153,PAYMENT,7515.97,C899282891,0.0,0.0,M1574141101,0.0,0.0,0,0
34,PAYMENT,9186.01,C1349287344,0.0,0.0,M1237065021,0.0,0.0,0,0
203,CASH_IN,82990.81,C418483402,5703.0,88693.81,C375739763,0.0,0.0,0,0
8,PAYMENT,6953.92,C1568450766,19873.07,12919.16,M685059787,0.0,0.0,0,0
13,CASH_IN,217333.9,C22542801,6470381.69,6687715.59,C1046448107,1369974.0,1693946.59,0,0
330,PAYMENT,21078.74,C557121568,25356.0,4277.26,M390021183,0.0,0.0,0,0
41,CASH_OUT,93602.98,C87127849,0.0,0.0,C1180486169,4489900.88,4583503.86,0,0
329,CASH_OUT,208580.46,C707906851,0.0,0.0,C2064045655,4423512.32,4632092.78,0,0
19,PAYMENT,10315.67,C43201826,31490.0,21174.33,M1338042444,0.0,0.0,0,0
278,PAYMENT,8434.08,C1134061043,592194.68,583760.6,M614276085,0.0,0.0,0,0
184,PAYMENT,22083.48,C804379561,0.0,0.0,M1747887046,0.0,0.0,0,0
238,PAYMENT,9957.96,C172898983,100322.0,90364.04,M1419380450,0.0,0.0,0,0
396,CASH_OUT,115257.8,C124308644,0.0,0.0,C1865750145,1455432.98,1570690.78,0,0
400,CASH_OUT,78286.7,C790361007,115739.0,37452.3,C1890238987,0.0,78286.7,0,0
187,PAYMENT,9002.09,C43632473,50133.0,41130.91,M1172621115,0.0,0.0,0,0
136,CASH_IN,73318.2,C1681249812,1796395.82,1869714.03,C250660843,300824.73,227506.53,0,0
325,TRANSFER,1785158.9,C940491820,0.0,0.0,C350251511,6868332.3,8653491.2,0,0
376,PAYMENT,10482.69,C471049236,606250.03,595767.35,M1160751752,0.0,0.0,0,0
208,CASH_OUT,116795.52,C1230370823,41561.19,0.0,C1282693605,2769619.87,2886415.38,0,0
394,CASH_IN,75296.81,C1369924877,3298791.98,3374088.79,C1808810511,2292414.43,2217117.62,0,0
186,CASH_OUT,155750.04,C2114141683,0.0,0.0,C1030628601,767432.43,923182.47,0,0
129,TRANSFER,473262.25,C2087135573,0.0,0.0,C182258969,1532554.11,2708913.81,0,0
11,CASH_OUT,336276.87,C2027594353,50746.0,0.0,C2006483765,0.0,551455.06,0,0
350,CASH_IN,294210.41,C1744463159,4769920.71,5064131.12,C232941420,1341649.5,1047439.09,0,0
139,CASH_OUT,269187.45,C754520718,2306.0,0.0,C670129516,7698486.26,7967673.7,0,0
259,CASH_IN,94768.69,C2093663177,7532861.6,7627630.29,C760558663,1177083.61,1082314.92,0,0
355,CASH_OUT,328188.23,C371236039,0.0,0.0,C2107727544,1328202.39,1656390.62,0,0
162,PAYMENT,18902.3,C1812450935,0.0,0.0,M624184779,0.0,0.0,0,0
37,CASH_IN,12625.27,C651648954,100950.0,113575.27,C932315592,0.0,0.0,0,0
256,PAYMENT,5311.33,C1568628821,8218.0,2906.67,M273152461,0.0,0.0,0,0
370,CASH_OUT,143556.37,C1336791973,18872.48,0.0,C534866100,971547.4,1115103.77,0,0
39,CASH_OUT,33556.3,C163957048,0.0,0.0,C2144980559,610963.54,644519.84,0,0
14,CASH_OUT,226998.02,C699577937,31220.0,0.0,C30539940,50475.0,0.0,0,0
141,CASH_IN,2717.96,C1038157495,1926706.39,1929424.35,C1896698755,2444057.21,2441339.25,0,0
231,CASH_OUT,254049.6,C1291349824,41837.0,0.0,C479720785,270028.59,524078.19,0,0
328,PAYMENT,9247.39,C1103212577,0.0,0.0,M494186411,0.0,0.0,0,0
142,PAYMENT,6034.56,C380051699,680.5,0.0,M755408617,0.0,0.0,0,0
210,CASH_IN,76727.53,C438290420,6420716.58,6497444.11,C149416012,309540.78,232813.25,0,0
166,CASH_IN,74191.05,C192869325,1822261.37,1896452.42,C34434473,1555152.37,1480961.33,0,0
349,CASH_IN,296405.04,C745231688,11255.0,307660.04,C536516042,815294.89,518889.85,0,0
10,CASH_OUT,357154.93,C2017230081,0.0,0.0,C644392185,931306.85,1909913.2,0,0
404,PAYMENT,14145.55,C246922592,0.0,0.0,M455550331,0.0,0.0,0,0
41,CASH_OUT,214692.99,C1876308425,243.0,0.0,C82905168,0.0,214692.99,0,0
328,CASH_OUT,139825.69,C955588168,19938.0,0.0,C156846549,0.0,139825.69,0,0
133,CASH_OUT,139894.87,C664673271,11377.0,0.0,C105075751,0.0,139894.87,0,0
227,PAYMENT,44480.39,C796921328,248476.63,203996.24,M1698825611,0.0,0.0,0,0
16,CASH_IN,77689.93,C821332344,4607459.82,4685149.75,C352025003,96908.1,0.0,0,0
279,CASH_OUT,119104.53,C854972535,4789.0,0.0,C498898250,865401.45,984505.98,0,0
302,PAYMENT,486.49,C1157079584,505914.92,505428.43,M69058409,0.0,0.0,0,0
284,PAYMENT,22422.31,C1630726998,0.0,0.0,M1629374623,0.0,0.0,0,0
347,CASH_OUT,213611.89,C164964268,0.0,0.0,C621324234,370544.8,584156.69,0,0
710,TRANSFER,132760.61,C1955100890,107396.0,0.0,C1434129687,535650.94,668411.55,0,0
380,CASH_IN,108283.14,C1423747360,133590.4,241873.53,C679717764,2102831.0,1994547.86,0,0
161,CASH_OUT,383123.63,C1156019512,48997.0,0.0,C1290625400,452620.18,835743.81,0,0
48,CASH_IN,161307.28,C1216958136,4150794.58,4312101.87,C683806278,248108.45,86801.17,0,0
235,CASH_IN,124051.27,C1357326711,1306107.01,1430158.28,C1269405,846313.01,722261.74,0,0
